"Census","X_Center","Y_Center","lats","lngs","nearest_wholefoods","nearest_wholefoods_lat","nearest_wholefoods_long","nearest_ralphs","nearest_ralphs_lat","nearest_ralphs_long","nearest_traderjoes","nearest_traderjoes_lat","nearest_traderjoes_long","nearest_library","nearest_library_lat","nearest_library_long","X2015ZRI","X2016ZRI","X2017ZRI","X2015ZHVI","X2016ZHVI","X2017ZHVI","Citations","Coffee","Restaurants","Shelters","totCars","totVans","totCampers","totTents","totEncamp","totCarPeople","totVanPeople","totCamperPeople","totTentPeople","totEncampPeople","totUnsheltPeople","totSheltPeople","totPeople","CrimeCount","MedHouseIncomes","HousingUnits","BusStops","X2015HousedPopulation","totHomeless2015","totHomeless2016","totHomeless2017","X2015Popin1Mi","X2016Popin1Mi","X2017Popin1Mi","TractSqMi"
294701,6484198.943,1741695.072,33.77801604,-118.254908,7227.17555169293,33.7925146,-118.3310494,5596.06698191924,33.7532987,-118.3075641,5725.95098647497,33.7561213,-118.3108978,1438.7415229503,33.7891505,-118.2628036,2056.214286,2180.452381,2302.460317,396485.7143,426221.4286,451261.9048,0,1,8,2,3,2,9,2,7,5,4,19,3,13,62,40,102,286,34868,0,19,3252,74,54,102.127,207.6666667,126,259.129,0.676515842
294810,6479159.705,1742257.949,33.77952645,-118.2714945,5696.54863880216,33.7925146,-118.3310494,4434.6493189299,33.7532987,-118.3075641,4481.55419661161,33.7561213,-118.3108978,1339.53362054502,33.7891505,-118.2628036,2267.416667,2374.466667,2490.733333,473883.3333,504386.6667,532857.7778,0,1,2,0,2,3,5,1,1,3,5,10,2,2,25,0,25,113,30156,0,4,4397,30,38,24.708,288.6666667,192,296.109,0.123748029
294820,6480943.451,1742346.164,33.77978194,-118.2656258,6216.71127401359,33.7925146,-118.3310494,4873.75891928449,33.7532987,-118.3075641,4948.61732360081,33.7561213,-118.3108978,1075.09443562193,33.7891505,-118.2628036,2267.416667,2374.466667,2490.733333,473883.3333,504386.6667,532857.7778,0,0,9,0,1,1,2,1,2,2,2,4,2,4,26,0,26,169,31042,0,4,3931,92,23,26.143,226.6666667,207,294.674,0.148084168
294830,6480515.885,1739858.536,33.77294337,-118.267011,6312.90751962249,33.7925146,-118.3310494,4343.6200169591,33.7532987,-118.3075641,4472.34303645701,33.7561213,-118.3108978,1845.69084745074,33.7891505,-118.2628036,2267.416667,2374.466667,2490.733333,473883.3333,504386.6667,532857.7778,0,0,1,0,2,5,15,0,14,3,9,31,0,27,94,0,94,181,30281,0,10,4055,60.66666667,49,93.602,211.6666667,118,208.027,0.342083995
294900,6477346.598,1740568.354,33.77487021,-118.2774453,5334.35745017347,33.7925146,-118.3310494,3679.05303403914,33.7532987,-118.3075641,3733.60587166067,33.7561213,-118.3108978,2088.61415424902,33.7891505,-118.2628036,2300.25,2407.611111,2520.666667,483438.8889,514559.7222,543911.1111,0,0,2,0,0,0,1,0,0,0,0,2,0,0,3,0,3,122,31616,216,5,3556,2.666666667,1,3.095,239.6666667,180,192.866,0.24889161
295103,6471596.562,1736075.543,33.76247986,-118.2963214,4637.27165631992,33.7925146,-118.3310494,1458.50641340328,33.7532987,-118.3075641,1523.45018542631,33.7561213,-118.3108978,2993.04925432642,33.7357394,-118.2929497,2311.9,2421.216667,2532.466667,496005,528060,557215.5556,0,0,4,0,4,0,0,0,9,6,0,0,0,17,25,0,25,166,116850,0,6,4948,2,6,24.693,35.66666667,57,39.32,0.794715474
296210,6475340.849,1730654.517,33.74761381,-118.2839528,6631.5226380253,33.7925146,-118.3310494,2275.2036649982,33.7532987,-118.3075641,2667.70472921664,33.7561213,-118.3108978,1562.33478541274,33.7357394,-118.2929497,2234.583333,2349.861111,2477.666667,468394.4444,498727.7778,527307.4074,0,0,2,0,3,1,2,0,0,5,2,4,0,0,14,0,14,95,28292,49,5,3286,7,29,13.77,210,196,318.712,0.216060659
296220,6475386.676,1728257.56,33.74102788,-118.2837798,7210.05101097467,33.7925146,-118.3310494,2590.86641568166,33.7532987,-118.3075641,3020.49635583465,33.7561213,-118.3108978,1033.03447543535,33.7357394,-118.2929497,2234.583333,2349.861111,2477.666667,468394.4444,498727.7778,527307.4074,0,5,14,0,7,6,3,0,2,11,11,6,0,4,41,0,41,294,25670,0,10,4564,33,76,41.12,251.7333333,250,391.33,0.20712384
296300,6470082.425,1733208.165,33.75458859,-118.3012745,5041.37295998457,33.7925146,-118.3310494,599.578544077917,33.7532987,-118.3075641,906.860456332407,33.7561213,-118.3108978,2235.30239956845,33.7357394,-118.2929497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296401,6466147.991,1728556.24,33.74177308,-118.3141692,5860.54011270399,33.7925146,-118.3310494,1421.24543094594,33.7532987,-118.3075641,1625.68530594034,33.7561213,-118.3108978,2075.96794865389,33.7357394,-118.2929497,2974.888889,3110.944444,3245,738505.5556,782663.8889,820318.5185,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,2,69,88281,0,1,3220,4.5,0,1.808,6.5,15,9.379,0.381524956
296402,6469289.36,1730288.971,33.74656076,-118.3038543,5701.05826501105,33.7925146,-118.3310494,824.925660834705,33.7532987,-118.3075641,1248.07435366221,33.7561213,-118.3108978,1571.64218810347,33.7357394,-118.2929497,2384.027778,2487.416667,2588.962963,533722.2222,567575,600781.4815,0,0,0,0,0,0,4,0,0,0,0,8,0,0,9,0,9,65,97692,0,8,3191,4.5,6,9.379,132,124,269.529,0.403583532
296500,6472568.415,1730916.802,33.74831264,-118.2930747,6046.5105214637,33.7925146,-118.3310494,1451.42952983928,33.7532987,-118.3075641,1864.65106104806,33.7561213,-118.3108978,1399.69450219208,33.7357394,-118.2929497,2311.9,2421.216667,2532.466667,496005,528060,557215.5556,0,0,1,0,2,0,6,0,0,3,0,13,0,0,16,0,16,157,39583,0,6,4169,13,36,15.75,159,196,340.933,0.350686355
296600,6472775.891,1727811.936,33.73978285,-118.2923625,6875.69069713529,33.7925146,-118.3310494,2060.01915925674,33.7532987,-118.3075641,2500.28585679077,33.7561213,-118.3108978,453.385211529739,33.7357394,-118.2929497,2234.583333,2349.861111,2477.666667,468394.4444,498727.7778,527307.4074,0,4,24,3,7,4,3,0,1,11,7,6,0,2,55,119,174,450,33267,0,24,5509,82,23,173.578,207.2333333,309,268.251,0.325125734
296901,6472095.813,1724312.892,33.73016284,-118.2945655,7718.64498063316,33.7925146,-118.3310494,2842.686847025,33.7532987,-118.3075641,3261.26669734981,33.7561213,-118.3108978,638.548051599678,33.7357394,-118.2929497,2335.083333,2453.458333,2559.277778,514179.1667,548762.5,580816.6667,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,43463,0,5,4445,30.5,0,0,242.9,301,406.93,0.238388637
296902,6471778.433,1725875.575,33.73445417,-118.2956244,7247.16932339102,33.7925146,-118.3310494,2371.09364416243,33.7532987,-118.3075641,2795.77341887271,33.7561213,-118.3108978,285.972116728793,33.7357394,-118.2929497,2335.083333,2453.458333,2559.277778,514179.1667,548762.5,580816.6667,0,2,3,1,6,1,2,0,2,10,2,4,0,4,19,59,78,135,68750,0,9,4114,30.5,56,78.393,260.4,287,353.666,0.189498001
297000,6467865.835,1725380.619,33.73306184,-118.3084871,6939.82010414327,33.7925146,-118.3310494,2254.3765484343,33.7532987,-118.3075641,2576.64806824747,33.7561213,-118.3108978,1468.94240609951,33.7357394,-118.2929497,2335.083333,2453.458333,2559.277778,514179.1667,548762.5,580816.6667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,108417,0,12,5448,2,9,0,79.5,80,94.171,0.558106337
297110,6475256.321,1725941.122,33.73466184,-118.284187,7764.24930691849,33.7925146,-118.3310494,2997.77434657327,33.7532987,-118.3075641,3437.97196770614,33.7561213,-118.3108978,820.025563810227,33.7357394,-118.2929497,2335.083333,2453.458333,2559.277778,514179.1667,548762.5,580816.6667,0,2,5,1,13,6,2,7,5,21,11,4,12,10,88,0,88,311,41837,0,6,4886,82,61,88.264,193.0666667,256,332.436,0.188246485
297120,6474973.111,1723547.008,33.72808117,-118.2850961,8338.7335500883,33.7925146,-118.3310494,3493.72369500072,33.7532987,-118.3075641,3930.34898491289,33.7561213,-118.3108978,1120.45024535804,33.7357394,-118.2929497,2335.083333,2453.458333,2559.277778,514179.1667,548762.5,580816.6667,0,0,4,0,3,3,4,0,0,5,5,8,0,0,22,0,22,180,51795,0,5,3542,6.733333333,45,21.575,267.0666667,247,387.163,0.171050359
297201,6473047.807,1722396.116,33.72490362,-118.2914165,8372.64690715623,33.7925146,-118.3310494,3496.54904247802,33.7532987,-118.3075641,3915.18786586428,33.7561213,-118.3108978,1214.55641732448,33.7357394,-118.2929497,2335.083333,2453.458333,2559.277778,514179.1667,548762.5,580816.6667,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4,136,64750,0,3,3725,3.333333333,27,4,161.8666667,175,203.609,0.155994862
297202,6470739.286,1722341.506,33.72473494,-118.2990073,8107.03802144484,33.7925146,-118.3310494,3276.88085796705,33.7532987,-118.3075641,3663.18948551734,33.7561213,-118.3108978,1347.27989946522,33.7357394,-118.2929497,2335.083333,2453.458333,2559.277778,514179.1667,548762.5,580816.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,76731,0,0,3637,3.333333333,4,0,80.13333333,148,114.155,0.222347356
297300,6466913.618,1720937.337,33.72084469,-118.3115734,8179.34762678597,33.7925146,-118.3310494,3631.77868757744,33.7532987,-118.3075641,3927.47224622107,33.7561213,-118.3108978,2392.10084666234,33.7357394,-118.2929497,2335.083333,2453.458333,2559.277778,514179.1667,548762.5,580816.6667,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,85417,0,0,2482,0.666666667,7,0,14.83333333,24,12.97,0.471569135
297400,6463914.228,1722507.714,33.72513376,-118.3214526,7553.20263922845,33.7925146,-118.3310494,3388.66948539826,33.7532987,-118.3075641,3585.21795498467,33.7561213,-118.3108978,2890.8632922168,33.7357394,-118.2929497,2974.888889,3110.944444,3245,738505.5556,782663.8889,820318.5185,0,0,3,0,1,0,0,0,0,2,0,0,0,0,5,0,5,76,106667,0,0,3400,5.5,7,4.591,2.666666667,16,0,0.808628985
297500,6470250.565,1719027.708,33.71562542,-118.3005819,9011.81684954271,33.7925146,-118.3310494,4243.29094158775,33.7532987,-118.3075641,4608.0240165022,33.7561213,-118.3108978,2347.93367338448,33.7357394,-118.2929497,2335.083333,2453.458333,2559.277778,514179.1667,548762.5,580816.6667,0,0,0,0,0,0,4,0,0,0,0,8,0,0,8,0,8,144,81250,0,2,5227,4,4,8.379,12.13333333,43,10.998,0.785162265
297601,6474364.831,1718030.794,33.71291918,-118.2870446,9751.78761878594,33.7925146,-118.3310494,4879.94686171752,33.7532987,-118.3075641,5291.97613852634,33.7561213,-118.3108978,2598.50333430149,33.7357394,-118.2929497,2335.083333,2453.458333,2559.277778,514179.1667,548762.5,580816.6667,0,0,2,0,0,0,2,0,0,0,0,4,0,0,5,0,5,123,107632,0,14,2787,2.4,5,5.19,9.733333333,31,14.187,0.286463536
297602,6473371.529,1719119.345,33.71590242,-118.2903209,9324.37344780474,33.7925146,-118.3310494,4458.49607930371,33.7532987,-118.3075641,4865.53279893664,33.7561213,-118.3108978,2221.61478870538,33.7357394,-118.2929497,2335.083333,2453.458333,2559.277778,514179.1667,548762.5,580816.6667,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,2,113,80951,0,8,3618,2.4,0,1.808,19.8,85,39.144,0.240222922
300100,6490825.876,1910545.418,34.24203387,-118.2343977,10180.4941475772,34.1510829,-118.2459665,2090.63119964248,34.2233388,-118.2365614,3903.04353698532,34.2069873,-118.2331547,6401.73158871206,34.2583944,-118.3010953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300200,6489614.006,1905510.347,34.22819035,-118.238368,8612.03179141423,34.1510829,-118.2459665,565.09108469996,34.2233388,-118.2365614,2408.60332229848,34.2069873,-118.2331547,6680.19799284505,34.2583944,-118.3010953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300501,6489034.454,1902774.628,34.22066918,-118.2402637,7764.08945940947,34.1510829,-118.2459665,452.160460255664,34.2233388,-118.2365614,1657.70217600987,34.2069873,-118.2331547,6998.25063266312,34.2583944,-118.3010953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300502,6493428.35,1899247.921,34.21100626,-118.2257027,6926.74387624259,34.1510829,-118.2459665,1698.18748654774,34.2233388,-118.2365614,819.023163257921,34.2069873,-118.2331547,8249.43516453659,34.13758,-118.2135991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310100,6469341.501,1898216.073,34.20799604,-118.3053608,8370.03460642887,34.1510829,-118.2459665,2416.09036062526,34.1890481,-118.3181587,3727.03099589955,34.1749504,-118.2988584,5624.03766602912,34.2583944,-118.3010953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310201,6469556.482,1892468.81,34.19220516,-118.3045921,7078.83129679193,34.1510829,-118.2459665,1297.71259897424,34.1890481,-118.3181587,1992.04126358357,34.1749504,-118.2988584,6610.22314730195,34.2148849,-118.3709474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310202,6472176.448,1890415.646,34.18658486,-118.2959084,6064.44410169712,34.1510829,-118.2459665,1602.89637056346,34.1731515,-118.3021752,1323.32810240254,34.1749504,-118.2988584,7593.16265700355,34.2148849,-118.3709474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310300,6465553.65,1895008.003,34.19914845,-118.3178553,8512.56918477644,34.1510829,-118.2459665,1124.71281555387,34.1890481,-118.3181587,3211.885346084,34.1749504,-118.2988584,5192.22766706563,34.2148849,-118.3709474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310400,6460250.857,1896309.374,34.20267708,-118.3354064,8803.12882779185,34.1579165,-118.4142109,2116.81526951774,34.183956,-118.3394374,4566.47651346298,34.1749504,-118.2988584,3542.92146320986,34.2148849,-118.3709474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310501,6459018.064,1893393.991,34.19465466,-118.3394509,8008.12475487062,34.1579165,-118.4142109,1190.97003213094,34.183956,-118.3394374,4334.07320850352,34.1749504,-118.2988584,3671.51150333937,34.2148849,-118.3709474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310601,6462709.12,1893010.617,34.19363484,-118.3272408,8858.26949604433,34.1510829,-118.2459665,979.828664142738,34.1890481,-118.3181587,3340.26598773701,34.1749504,-118.2988584,4667.69202435557,34.2148849,-118.3709474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310602,6465508.902,1892432.584,34.19207118,-118.3179763,8050.15738116021,34.1510829,-118.2459665,336.946581455521,34.1890481,-118.3181587,2594.57917720791,34.1749504,-118.2988584,5498.48794857666,34.2148849,-118.3709474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310701,6467053.369,1889997.148,34.18539226,-118.312844,7247.72267256631,34.1510829,-118.2459665,636.500971673614,34.1890481,-118.3181587,1734.92739752469,34.1749504,-118.2988584,6276.68783226796,34.2148849,-118.3709474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310702,6468887.741,1888444.441,34.18114118,-118.3067629,6523.32658485751,34.1510829,-118.2459665,984.660027018724,34.1731515,-118.3021752,1002.42562171483,34.1749504,-118.2988584,6915.46495615136,34.1656433,-118.3794759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310703,6470862.942,1886528.667,34.17589329,-118.3002133,5709.18045280619,34.1510829,-118.2459665,354.688328551481,34.1731515,-118.3021752,163.057166472047,34.1749504,-118.2988584,7269.73426057518,34.1201181,-118.2591677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310800,6464068.174,1886022.986,34.1744459,-118.3226725,7528.91545800982,34.1510829,-118.2459665,1677.81640092922,34.1890481,-118.3181587,2193.94538835219,34.1749504,-118.2988584,5322.73322298265,34.1656433,-118.3794759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310900,6461560.814,1888556.14,34.18138424,-118.3309896,8097.91931810719,34.1579165,-118.4142109,828.955394964964,34.183956,-118.3394374,3044.53310869434,34.1749504,-118.2988584,4797.03568960314,34.1656433,-118.3794759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311000,6457683.673,1889866.921,34.18495032,-118.3438237,7147.20783488501,34.1579165,-118.4142109,418.813294799093,34.183956,-118.3394374,3746.41146044898,34.1519738,-118.3519476,3924.33635323787,34.1656433,-118.3794759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311100,6454417.436,1890147.575,34.18569033,-118.3546268,6298.76719732631,34.1579165,-118.4142109,1412.00386233856,34.183956,-118.3394374,3761.41015147416,34.1519738,-118.3519476,3196.47948951586,34.1656433,-118.3794759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311200,6454855.708,1885166.089,34.17200618,-118.3531198,5841.51055613787,34.1579165,-118.4142109,1592.40585217382,34.16445,-118.3678,2232.60677143347,34.1519738,-118.3519476,2528.73524012187,34.1656433,-118.3794759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311300,6457888.732,1885934.374,34.17414617,-118.3431013,6794.32111104473,34.1579165,-118.4142109,1142.96601351152,34.183956,-118.3394374,2599.24114047148,34.1519738,-118.3519476,3481.35707184876,34.1656433,-118.3794759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311400,6455993.673,1881620.078,34.16227318,-118.349317,5997.26191746023,34.1579165,-118.4142109,1719.63156554307,34.16445,-118.3678,1171.85003430426,34.1519738,-118.3519476,2803.14042508952,34.1656433,-118.3794759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311500,6459308.509,1882512.841,34.16475753,-118.3383693,7027.3360975593,34.1579165,-118.4142109,2139.42661119365,34.183956,-118.3394374,1894.62045495819,34.1519738,-118.3519476,3787.53759751571,34.1656433,-118.3794759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311600,6459221.341,1878205.749,34.15292146,-118.3386095,6986.47620060471,34.1579165,-118.4142109,2979.45059043636,34.16445,-118.3678,1233.25385018318,34.1519738,-118.3519476,4021.97062923284,34.1656433,-118.3794759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311700,6464834.99,1881405.485,34.16176441,-118.3200887,6930.73157884199,34.1510829,-118.2459665,2080.65140273459,34.1731515,-118.3021752,2445.0436676798,34.1749504,-118.2988584,5487.15934486942,34.1656433,-118.3794759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311801,6468847.986,1882979.107,34.16612289,-118.3068392,5851.92561580969,34.1510829,-118.2459665,892.58803985874,34.1731515,-118.3021752,1227.17040128324,34.1749504,-118.2988584,6690.59262673211,34.1656433,-118.3794759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311802,6467558.57,1885064.178,34.17184147,-118.3111231,6431.22126921848,34.1510829,-118.2459665,836.907111397729,34.1731515,-118.3021752,1181.39816420359,34.1749504,-118.2988584,6333.28419225033,34.1656433,-118.3794759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320000,6455260.149,1873103.833,34.13886477,-118.3516432,5337.18459972452,34.0915196,-118.360773,1521.77851406253,34.1400425,-118.3680984,1459.55999380705,34.1519738,-118.3519476,3931.96575363733,34.1656433,-118.3794759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320100,6432579.273,1929960.514,34.29485687,-118.4273952,11972.2312756407,34.2734532,-118.5549553,8032.69488428245,34.256727,-118.501532,7259.26996599143,34.272659,-118.5016054,2528.66837285616,34.3075438,-118.4502043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320201,6428870.15,1926763.615,34.28602833,-118.4396292,10700.0072318762,34.2734532,-118.5549553,6562.58752947315,34.256727,-118.501532,5891.84899029739,34.272659,-118.5016054,2585.01078221933,34.3075438,-118.4502043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320202,6430422.58,1928110.025,34.2897466,-118.4345092,11226.2402996888,34.2734532,-118.5549553,7177.99108184451,34.256727,-118.501532,6458.09478604163,34.272659,-118.5016054,2451.1909909936,34.3075438,-118.4502043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320300,6426981.329,1925359.694,34.28214772,-118.4458616,10081.5659529363,34.2734532,-118.5549553,5851.17134805729,34.256727,-118.501532,5235.29068911399,34.272659,-118.5016054,2787.25274355209,34.2612159,-118.4292353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400204,6634809.742,1870516.298,34.13202437,-117.758303,26128.456861269,33.9103489,-117.8513816,10676.4871469586,34.1271807,-117.8740188,4323.27544012018,34.1073921,-117.7220344,38106.9043051286,34.0892154,-118.1685095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400205,6647521.34,1876330.623,34.14791002,-117.7162443,29236.6238674347,33.9103489,-117.8513816,14719.08856323,34.1271807,-117.8740188,4541.88234923303,34.1073921,-117.7220344,42189.3035066067,34.0892154,-118.1685095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400206,6647690.558,1868870.88,34.12741039,-117.7157547,27211.3521770437,33.9103489,-117.8513816,13317.6223099055,34.0095776,-117.740723,2302.35110285954,34.1073921,-117.7220344,41946.5115007809,34.0892154,-118.1685095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400207,6631234.754,1874363.805,34.14261982,-117.7700872,26922.1000613213,33.9103489,-117.8513816,9729.38730914515,34.1271807,-117.8740188,5914.98343419895,34.1073921,-117.7220344,37197.4732411328,34.0892154,-118.1685095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400302,6625423.176,1863960.137,34.11406698,-117.7893657,23388.6564958542,33.9103489,-117.8513816,7936.76426557035,34.1271807,-117.8740188,3179.20547691192,34.1034966,-117.8214091,35057.8178718201,34.0892154,-118.1685095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
