Census,X_Center,Y_Center,lats,lngs
900508,6541237.227,2069450.352,34.67888693,-118.0679524
900602,6525282.841,2081314.442,34.71144552,-118.1210674
900605,6535829.235,2078715.95,34.70433532,-118.0859668
900606,6524265.062,2077323.588,34.70047617,-118.1244376
900607,6524361.423,2074676.231,34.69320217,-118.1241061
900608,6529152.902,2075987.187,34.69681959,-118.1081707
900609,6531810.809,2078688.462,34.70424961,-118.0993369
900701,6519334.645,2070594.64,34.68196868,-118.14081
900703,6514540.709,2070649.357,34.68209953,-118.1567565
900704,6519885.087,2062518.515,34.65977937,-118.1389419
900705,6514553.187,2062710.743,34.66028603,-118.1566738
900803,6514443.381,2081271.777,34.71128707,-118.1571355
900804,6518629.971,2081149.806,34.71096911,-118.143204
900805,6514496.259,2075956.05,34.69668092,-118.1569319
900806,6518991.507,2075861.687,34.69644,-118.1419762
900900,6491196.142,2100209.17,34.76319781,-118.2346375
901003,6493174.43,2076017.1,34.69673653,-118.227868
901004,6499545.523,2072822.105,34.68799526,-118.2066501
901007,6506559.018,2060088.003,34.65304216,-118.1832421
901008,6509122.218,2075950.868,34.69664232,-118.1748108
901009,6509159.35,2070676.509,34.68214976,-118.1746568
901010,6503802.92,2065349.726,34.66748608,-118.1924401
901011,6509178.116,2065382.237,34.66760237,-118.1745638
901101,6493253.243,2062727.716,34.66022082,-118.2275058
901102,6498485.719,2062793.696,34.66043341,-118.2101059
901205,6477913.593,2068530.046,34.67605821,-118.2785703
901209,6387247.103,2099647.438,34.76049586,-118.5807282
901210,6445327.044,2068055.259,34.67445718,-118.3869491
901213,6470333.154,2051521.622,34.62926251,-118.3036125
910001,6583193.013,2040108.863,34.59826048,-117.9284685
910002,6589514.638,2016720.521,34.53397942,-117.9075334
910101,6555459.787,2043931.279,34.60878303,-118.0206279
910201,6520948.808,2046101.271,34.61467218,-118.1353311
910202,6509012.782,2051203.423,34.62864122,-118.1750315
910205,6521633.727,2016882.192,34.53438612,-118.1329263
910206,6492186.938,2034809.008,34.58349931,-118.2308385
910207,6509187.453,2039047.061,34.59523881,-118.1743808
910208,6514845.57,2039548.789,34.59664298,-118.1555823
910209,6503208.84,2042620.348,34.60502738,-118.1942697
910210,6503066.239,2047107.108,34.61735533,-118.1947725
910301,6494578.043,2054737.041,34.63827233,-118.2230412
910302,6495035.73,2049091.804,34.62276318,-118.2214783
910401,6516596.58,2030652.561,34.57220515,-118.1497198
910402,6523856.608,2034749.749,34.58349078,-118.1256195
910403,6523911.756,2032076.362,34.576145,-118.1254252
910404,6524297.502,2028096.706,34.56521096,-118.1241274
910501,6527797.8,2033550.421,34.58020808,-118.1125209
910502,6531324.313,2033480.022,34.58002491,-118.1008047
910504,6530176.767,2029493.288,34.56906689,-118.1046034
910505,6530127.569,2026834.802,34.56176172,-118.1047576
910601,6538684.225,2034850.989,34.5838099,-118.0763568
910602,6537375.574,2032184.647,34.57648048,-118.0806975
910603,6536068.196,2028176.196,34.56546303,-118.0850295
910605,6541446.248,2029566.969,34.56929581,-118.0671685
910606,6541413.798,2026857.044,34.56184937,-118.0672703
910705,6556022.026,2029502.992,34.56913713,-118.0187504
910706,6560271.301,2023785.294,34.55342728,-118.0046343
910707,6532359.744,2021017.252,34.5457823,-118.0973247
910709,6549887.385,2014906.4,34.52902343,-118.0391097
910711,6545489.861,2029983.256,34.57044637,-118.0537371
910712,6546036.517,2022689.775,34.55040599,-118.0519087
910713,6550090.005,2030801.029,34.57269926,-118.0384571
910714,6550103.973,2026789.851,34.56167729,-118.0384056
910715,6540665.932,2024054.032,34.5541458,-118.0697479
910716,6539268.764,2021250.154,34.54643849,-118.0743813
910804,6503121.422,2013281.62,34.52440956,-118.1943717
910805,6492559.75,1991416.39,34.46426644,-118.229271
910807,6437877.687,1983133.163,34.44102728,-118.4105719
910808,6444133.283,1990758.335,34.46204836,-118.3899223
910809,6439544.455,1971830.987,34.40998941,-118.4048928
910810,6454093.805,1987663.054,34.45364474,-118.3568416
910811,6517063.476,1975612.649,34.42096656,-118.1478998
910812,6537367.24,2004784.243,34.50118895,-118.0806522
910813,6469165.421,2009775.99,34.51454398,-118.3070704
911001,6620403.123,1998891.496,34.48486694,-117.8050861
920011,6430820.751,2016305.223,34.53209644,-118.434453
920012,6452307.988,2039293.921,34.59549905,-118.3633847
920013,6406490.475,1979359.584,34.43026124,-118.5146084
920015,6402427.975,1995075.473,34.4733876,-118.5283546
920016,6404726.521,1991605.247,34.46388505,-118.5206685
920017,6402532.912,1983771.899,34.44232906,-118.5278094
920018,6402035.277,1988711.021,34.45589364,-118.5295463
920020,6414032.043,1993995.361,34.47058115,-118.4898354
920023,6413313.879,1976851.751,34.42346405,-118.4919398
920026,6432014.045,1996573.301,34.47789098,-118.4302105
920028,6414814.631,1982662.889,34.43945208,-118.4870567
920029,6415594.063,1979447.881,34.43062817,-118.4844202
920030,6413935.914,1973818.325,34.41513709,-118.4898281
920031,6415080.148,1968811.755,34.40139518,-118.485954
920032,6421720.614,1989802.031,34.45915893,-118.4642617
920033,6431626.685,1989715.573,34.45904264,-118.4313981
920034,6425629.937,1982377.038,34.43880531,-118.4511824
920035,6421718.319,1975300.203,34.41931049,-118.4640472
920036,6418160.366,1976129.25,34.42154286,-118.4758577
920037,6425738.105,1973096.699,34.41330591,-118.4506856
920038,6426876.339,1976860.768,34.42366288,-118.4469672
920039,6428983.731,1976300.178,34.42214802,-118.439971
920040,6432776.138,1981182.224,34.435608,-118.4274646
920041,6430965.34,1974799.598,34.41804835,-118.4333787
920042,6419513.603,1967211.705,34.39705653,-118.4712318
920043,6427433.3,1965290.833,34.39187748,-118.4449505
920044,6406022.645,1984406.531,34.44412272,-118.5162458
920045,6405843.181,1987780.997,34.45339258,-118.5168986
920102,6382078.231,2052718.941,34.63146606,-118.5970096
920104,6343991.388,2026027.986,34.55743881,-118.7229803
920106,6358630.772,1984653.578,34.4440309,-118.6734383
920107,6387707.001,1986440.031,34.44943668,-118.5770333
920108,6391974.835,1986384.459,34.44935048,-118.5628759
920109,6395973.789,1988823.831,34.45611421,-118.5496557
920110,6397123.106,1985230.299,34.44625708,-118.5457784
920111,6399343.567,1987455.302,34.45240387,-118.538453
920112,6399094.678,1981277.745,34.43542546,-118.5391687
920114,6392143.235,1979880.222,34.43148069,-118.5621967
920115,6395791.454,1977788.845,34.42578944,-118.5500603
920116,6370581.358,1998137.833,34.48129633,-118.6340833
920118,6374003.741,1990094.26,34.45925307,-118.6225617
920119,6367804.123,1992286.379,34.4651693,-118.6431746
920200,6381108.239,1992260.343,34.46532365,-118.5990363
920303,6377251.087,1937249.038,34.31409942,-118.6107239
920312,6402575.467,1953388.803,34.35884247,-118.5271398
920313,6395304.151,1958055.996,34.37155989,-118.5513173
920314,6404590.098,1969771.974,34.40388935,-118.5207458
920322,6395996.03,1962085.481,34.38264259,-118.5490974
920326,6378167.294,1954881.966,34.36256668,-118.608043
920328,6389197.497,1974396.747,34.41636749,-118.5718621
920329,6395670.502,1972245.361,34.41055517,-118.5503607
920330,6391786.632,1969372.049,34.40260074,-118.563184
920331,6397151.904,1967341.406,34.3971022,-118.545361
920332,6407204.353,1962139.764,34.38295431,-118.5119502
920334,6392653.332,1964055.705,34.38800572,-118.5602126
920336,6399795.511,1962925.148,34.38500622,-118.5365195
920337,6406908.32,1958759.441,34.37366163,-118.5128742
920338,6381722.754,1963419.152,34.38608378,-118.5964298
920339,6375212.095,1972659.665,34.41136683,-118.6181974
930101,6526961.839,1908017.191,34.23525913,-118.1148218
930200,6474633.248,1946566.531,34.34089911,-118.2883174
930301,6603027.09,1932123.831,34.30147807,-117.8630494
930401,6371213.793,1884057.401,34.16783615,-118.6296136
980001,6453555.658,1895254.683,34.19971553,-118.3575364
980002,6489164.303,1753438.341,33.81031758,-118.2386612
980003,6575300.212,2112005.668,34.79582901,-117.9545882
980004,6536641.671,2051457.823,34.62943778,-118.0831886
980005,6462272.615,1769123.191,33.85320838,-118.3273501
980008,6413316.83,1899397.108,34.21063175,-118.4906762
980009,6470491.005,1872501.221,34.13734481,-118.3013039
980010,6489192.792,1851594.429,34.08003415,-118.2393368
980013,6444205.708,1792219.829,33.91649709,-118.3871451
980014,6489607.661,1743931.842,33.78419858,-118.237128
980015,6472491.172,1741187.319,33.7765331,-118.2934273
980019,6395691.227,1856072.192,34.09133186,-118.5481914
980020,6469953.954,1905017.073,34.22668932,-118.303403
980021,6447612.97,1919620.156,34.26660854,-118.377492
980022,6415058.653,1931613.612,34.29918071,-118.4854297
980023,6371245.855,1907498.563,34.23224872,-118.6299933
980024,6413878.946,1887037.873,34.1766781,-118.4886183
980025,6488803.308,1764961.022,33.84197726,-118.2399401
980026,6477312.83,1922646.055,34.27518987,-118.2792206
980028,6437369.041,1801171.762,33.94102089,-118.4097985
980030,6437050.014,1789770.442,33.9096886,-118.4106967
980031,6481038.681,1728518.04,33.74178603,-118.2651924
