Census,X_Center,Y_Center,lats,lngs,nearest_ralphs,nearest_ralphs_lat,nearest_ralphs_long,nearest_traderjoes,nearest_traderjoes_lat,nearest_traderjoes_long,nearest_library,nearest_library_lat,nearest_library_long,X2015ZRI,X2016ZRI,X2017ZRI,X2015ZHVI,X2016ZHVI,X2017ZHVI,Citations,Coffee,Restaurants,Shelters,totCars,totVans,totCampers,totTents,totEncamp,totCarPeople,totVanPeople,totCamperPeople,totTentPeople,totEncampPeople,totUnsheltPeople,totSheltPeople,totPeople,CrimeCount,MedHouseIncomes,HousingUnits,BusStops,X2015HousedPopulation,totHomeless2015,totHomeless2016,totHomeless2017,X2015Popin1Mi,X2016Popin1Mi,X2017Popin1Mi,TractSqMi
554519,6544586.406,1769002.519,33.85330838,-118.0562531,1100.720108,33.8601189,-118.0476208,1782.148128,33.8692417,-118.0581293,20282.84628,33.9440251,-118.2466269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554521,6531405.621,1775772.331,33.87188251,-118.0996855,3021.528266,33.8875898,-118.126349,3852.207797,33.8692417,-118.0581293,15773.14496,33.9440251,-118.2466269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554522,6533536.953,1768697.338,33.85244732,-118.092643,2190.142507,33.84793,-118.1157,3697.824277,33.8692417,-118.0581293,17242.28943,33.7891505,-118.2628036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554600,6534564.47,1780050.09,33.8836452,-118.0892922,3452.535717,33.8875898,-118.126349,3296.371336,33.8692417,-118.0581293,16013.71368,33.9440251,-118.2466269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554700,6538331.226,1780283.259,33.88429446,-118.0768827,3815.411706,33.8601189,-118.0476208,2410.790595,33.8692417,-118.0581293,17032.63684,33.9440251,-118.2466269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554801,6536392.184,1777568.798,33.87683136,-118.0832638,3783.510174,33.8601189,-118.0476208,2471.941576,33.8692417,-118.0581293,16844.24538,33.9440251,-118.2466269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554802,6537171.171,1774861.722,33.86939454,-118.0806903,3226.456475,33.8601189,-118.0476208,2085.377664,33.8692417,-118.0581293,17437.09461,33.9440251,-118.2466269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554900,6537610.666,1771902.579,33.8612643,-118.0792349,2925.159797,33.8601189,-118.0476208,2143.488629,33.8692417,-118.0581293,18002.0331,33.9440251,-118.2466269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555001,6534696.489,1765304.833,33.84312821,-118.0888143,2542.555226,33.84793,-118.1157,4061.631656,33.8692417,-118.0581293,17177.05987,33.7891505,-118.2628036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555002,6534978.074,1762367.009,33.8350563,-118.0878786,2706.35589,33.8181287,-118.1088846,4695.300601,33.8692417,-118.0581293,16966.95862,33.7891505,-118.2628036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555102,6538293.295,1763701.436,33.83873053,-118.0769658,2648.994603,33.81844,-118.062,3816.86863,33.8692417,-118.0581293,18052.47544,33.7891505,-118.2628036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555103,6541761.787,1765049.943,33.84244273,-118.0655474,2572.644758,33.8601189,-118.0476208,3061.051407,33.8692417,-118.0581293,19184.08538,33.7891505,-118.2628036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555104,6541605.184,1762477.781,33.83537463,-118.0660575,1922.13349,33.81844,-118.062,3840.651299,33.8692417,-118.0581293,18910.86661,33.7891505,-118.2628036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555211,6538321.487,1759671.654,33.82765751,-118.0768628,1715.264993,33.81844,-118.062,4942.522166,33.8692417,-118.0581293,17724.8607,33.7891505,-118.2628036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555212,6541126.977,1759592.035,33.82744427,-118.0676257,1129.328213,33.81844,-118.062,4734.977324,33.8692417,-118.0581293,18549.59344,33.7891505,-118.2628036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570001,6526115.006,1772715.06,33.86346601,-118.117102,1734.310359,33.84793,-118.1157,5488.809611,33.8692417,-118.0581293,14954.37885,33.9440251,-118.2466269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570002,6522360.806,1773151.724,33.86465323,-118.1294697,2255.209797,33.84793,-118.1157,6261.061434,33.8328896,-118.1853585,13972.66568,33.9440251,-118.2466269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570003,6519092.136,1773137.202,33.86460127,-118.1402363,2862.903103,33.8875898,-118.126349,5464.83066,33.8328896,-118.1853585,13220.90112,33.9440251,-118.2466269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570701,6516397.323,1769247.534,33.85390252,-118.1490937,2967.609306,33.8308012,-118.1651119,4088.274109,33.8328896,-118.1853585,12749.31801,33.7891505,-118.2628036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570702,6513216.237,1768042.803,33.85057872,-118.1595642,2260.587974,33.8308012,-118.1651119,3092.80229,33.8328896,-118.1853585,11744.06863,33.7891505,-118.2628036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570800,6521035.534,1769116.827,33.8535613,-118.1338173,1788.407672,33.84793,-118.1157,5291.914905,33.8328896,-118.1853585,13917.94966,33.7891505,-118.2628036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570901,6528581.236,1768697.277,33.85243349,-118.1089643,799.4414765,33.84793,-118.1157,5057.945298,33.8692417,-118.0581293,15875.95488,33.7891505,-118.2628036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570902,6524902.982,1768991.857,33.85323138,-118.1210795,771.7613659,33.84793,-118.1157,6085.843474,33.8692417,-118.0581293,14922.36887,33.7891505,-118.2628036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571000,6530805.92,1763749.194,33.83884348,-118.101621,1648.516122,33.84793,-118.1157,5081.325073,33.7967882,-118.1229815,15900.96924,33.7891505,-118.2628036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571101,6526350.232,1765368.038,33.84327849,-118.1162992,520.7588503,33.84793,-118.1157,5212.043685,33.7967882,-118.1229815,14829.13794,33.7891505,-118.2628036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571102,6526331.328,1762710.469,33.83597593,-118.1163514,1332.08324,33.84793,-118.1157,4405.244706,33.7967882,-118.1229815,14513.87482,33.7891505,-118.2628036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571300,6516288.337,1764015.397,33.83952514,-118.149427,1745.446548,33.8308012,-118.1651119,3403.550407,33.8328896,-118.1853585,11891.37193,33.7891505,-118.2628036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571400,6513079.996,1762286.774,33.83476165,-118.1599827,647.5534516,33.8308012,-118.1651119,2355.690295,33.8328896,-118.1853585,10780.62952,33.7891505,-118.2628036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573401,6506964.2,1754526.168,33.81340859,-118.1800746,2379.795351,33.8308012,-118.1651119,2222.988592,33.8328896,-118.1853585,8115.180501,33.7891505,-118.2628036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573402,6510277.851,1750258.663,33.80169816,-118.1691428,2776.511166,33.7921236,-118.1414286,3782.255631,33.8328896,-118.1853585,8776.399427,33.7891505,-118.2628036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573403,6513370.149,1749128.829,33.79860747,-118.1589588,1775.085105,33.7921236,-118.1414286,3334.317321,33.7967882,-118.1229815,9664.335016,33.7891505,-118.2628036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
599000,6460870.84,1583080.148,33.34200701,-118.3299555,45831.88581,33.7532987,-118.3075641,45898.3563,33.7493301,-118.4066803,43964.3761,33.7357394,-118.2929497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
599100,6424016.015,1506991.243,33.13256352,-118.4494846,70083.51595,33.7604713,-118.3946762,68773.1758,33.7493301,-118.4066803,68701.83622,33.7357394,-118.2929497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600100,6472014.296,1806191.056,33.95514709,-118.2956255,1225.82221,33.959283,-118.3079294,7925.65504,34.0257729,-118.2847667,1386.522692,33.9484352,-118.2829768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600201,6471508.315,1803683.336,33.9482522,-118.2972695,1573.760743,33.959283,-118.3079294,8706.387683,34.0257729,-118.2847667,1320.004078,33.9484352,-118.2829768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600202,6470934.206,1801629.395,33.94260363,-118.2991423,2026.294522,33.959283,-118.3079294,8802.978817,33.9012455,-118.3803682,1627.87747,33.9484352,-118.2829768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600302,6469257.179,1799040.152,33.935475,-118.3046455,1716.309643,33.9250636,-118.2909401,7965.511438,33.9012455,-118.3803682,2466.973812,33.9484352,-118.2829768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600303,6471172.287,1799078.031,33.93559487,-118.2983324,1356.672112,33.9250636,-118.2909401,8488.227281,33.9012455,-118.3803682,2013.490933,33.9484352,-118.2829768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600304,6472482.318,1798989.001,33.93536084,-118.2940128,1180.89452,33.9250636,-118.2909401,8835.083001,33.9012455,-118.3803682,1776.800969,33.9484352,-118.2829768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600400,6466394.87,1799587.27,33.93695418,-118.3140872,1523.646668,33.9440951,-118.328162,7299.960495,33.9012455,-118.3803682,3144.499325,33.9484352,-118.2829768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600501,6463969.155,1798724.631,33.93456271,-118.322075,1200.850391,33.9440951,-118.328162,6538.607295,33.9012455,-118.3803682,3927.152118,33.9484352,-118.2829768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600502,6461338.427,1796385.462,33.92811161,-118.3307222,1794.916732,33.9440951,-118.328162,5475.292588,33.9012455,-118.3803682,4956.051857,33.9484352,-118.2829768,2140.25,2272.992424,2419.767677,391950,432287.1212,474922.2222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63929,0,7,2448,3.5,7,0,8,23,7.095,0.289956354
600601,6463983.916,1801376.532,33.9418498,-118.3220544,616.9360423,33.9440951,-118.328162,7031.831113,33.9012455,-118.3803682,3682.429786,33.9484352,-118.2829768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600602,6461343.316,1801301.567,33.94162025,-118.3307594,365.2908183,33.9440951,-118.328162,6373.801685,33.9586743,-118.3966503,3868.905274,33.9747784,-118.3182044,2165.733333,2296.133333,2434.955556,391395,435917.5,482814.4444,0,0,0,0,0,0,1,0,0,0,0,2,0,0,7,0,7,0,30417,0,5,2774,8,9,7.095,14.5,30,0,0.266526262
600702,6460919.509,1804438.05,33.95023492,-118.3321909,778.182912,33.9440951,-118.328162,6025.706065,33.9586743,-118.3966503,3021.976328,33.9747784,-118.3182044,2306.227273,2431.878788,2588.959596,443499.2424,487590.1515,544150.5051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80781,0,14,4138,8,2,0,19,34,44.655,0.948156794
600703,6459544.038,1807351.017,33.95822667,-118.3367583,1762.046799,33.9440951,-118.328162,5530.241901,33.9586743,-118.3966503,2515.792323,33.9747784,-118.3182044,2304.475,2432.408333,2597.888889,445470.8333,489144.1667,547444.4444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77159,0,5,1840,4,0,0,38,52,47.463,0.200911626
600704,6463421.344,1806645.576,33.95632326,-118.3239651,1415.326633,33.9440951,-118.328162,6716.430006,33.9586743,-118.3966503,2122.145746,33.9747784,-118.3182044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600801,6463994.149,1809975.869,33.9654794,-118.3221115,1479.990185,33.959283,-118.3079294,6923.676398,33.9586743,-118.3966503,1096.204571,33.9747784,-118.3182044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600802,6459718.266,1810133.372,33.96587371,-118.3362145,2193.206586,33.9754594,-118.3569697,5637.237346,33.9586743,-118.3966503,1935.760708,33.9747784,-118.3182044,2305.174242,2436.075758,2611.555556,447842.4242,493378.7879,554745.4545,0,1,0,0,0,1,1,0,0,0,2,2,0,0,5,0,5,1,80938,0,12,2571,7,1,4.903,46,62,64.534,0.750387052
600902,6454861.717,1812394.449,33.97204107,-118.3522568,578.0087008,33.9754594,-118.3569697,4141.432249,33.9881091,-118.3927211,3158.346671,33.9747784,-118.3182044,2494.430556,2638.0625,2805.888889,516963.1944,571550.6944,636847.2222,0,1,0,0,3,3,0,3,0,5,5,0,5,0,49,0,49,0,41791,0,11,6764,3,1,49.304,33,54,14.979,0.30905562
600911,6454883.89,1814802.114,33.97865714,-118.3522115,565.3760426,33.9754594,-118.3569697,3884.499162,33.9881091,-118.3927211,3168.862827,33.9747784,-118.3182044,2480.044872,2626.512821,2790.076923,511517.9487,568738.4615,634629.9145,0,1,0,0,0,1,0,0,0,0,2,0,0,0,2,0,2,0,56709,0,10,3535,6,15,1.808,11,9,57.475,0.263755669
600912,6458118.312,1814180.29,33.97697914,-118.3415362,1434.735237,33.9754594,-118.3569697,4884.475122,33.9881091,-118.3927211,2167.745203,33.9747784,-118.3182044,2363.013889,2503.833333,2673.388889,471578.4722,519314.5833,578630.5556,0,0,0,0,4,1,0,0,0,6,2,0,0,0,8,0,8,20,40030,0,7,5730,8,8,8.171,51,64,101.756,0.420071189
601001,6455934.183,1809582.669,33.96432505,-118.3486876,1456.335855,33.9754594,-118.3569697,4472.842126,33.9586743,-118.3966503,3045.335898,33.9747784,-118.3182044,2429.55303,2566.409091,2744.909091,493146.9697,545521.2121,610823.2323,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,42361,0,25,2092,19,31,5,26,28,99.938,0.341330946
601002,6456256.259,1806755.912,33.95656067,-118.3475932,2268.296771,33.9440951,-118.328162,4535.748058,33.9586743,-118.3966503,3387.462012,33.9747784,-118.3182044,2411.840909,2544.643939,2713.424242,483284.8485,533993.9394,597137.3737,0,0,0,0,5,3,0,2,3,8,5,0,3,6,38,0,38,0,44432,0,8,5541,4,18,37.56,38,34,9.903,0.244506256
601100,6456053.308,1804034.855,33.94908175,-118.3482313,1934.669022,33.9440951,-118.328162,4596.672441,33.9586743,-118.3966503,3983.551866,33.9747784,-118.3182044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
601202,6453412.426,1804040.841,33.94907274,-118.3569389,2586.489868,33.9259591,-118.3540822,3819.476594,33.9586743,-118.3966503,4580.237006,33.9747784,-118.3182044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
601211,6453192.154,1808885.544,33.96238299,-118.357722,1457.315278,33.9754594,-118.3569697,3617.917858,33.9586743,-118.3966503,3900.570145,33.9747784,-118.3182044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
601212,6453402.032,1806496.336,33.95581992,-118.3570019,2186.258934,33.9754594,-118.3569697,3674.677289,33.9586743,-118.3966503,4157.495396,33.9747784,-118.3182044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
601301,6451363.942,1815004.143,33.97917783,-118.363824,708.6984857,33.97906,-118.3715,2846.637597,33.9881091,-118.3927211,4171.880952,33.9950249,-118.3228655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
601302,6451163.35,1811409.335,33.96929791,-118.3644426,972.8256204,33.9754594,-118.3569697,3200.178612,33.9586743,-118.3966503,4312.014145,33.9747784,-118.3182044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
601303,6451976.565,1813186.464,33.97418923,-118.3617818,466.1904222,33.9754594,-118.3569697,3249.250117,33.9881091,-118.3927211,4023.415079,33.9747784,-118.3182044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
601401,6449446.054,1807688.886,33.95905752,-118.3700611,2189.64549,33.9754594,-118.3569697,2455.42341,33.9586743,-118.3966503,4349.663793,33.9595359,-118.4171664,2705.159722,2879.208333,3022.777778,587815.9722,660815.9722,726611.1111,0,2,0,0,0,0,1,0,1,0,0,2,0,2,7,117,124,21,40331,0,15,4844,150,241,124.021,0,0,0,0.607395066
601402,6450747.68,1804731.538,33.95094434,-118.3657334,2846.429706,33.9754594,-118.3569697,2981.644615,33.9586743,-118.3966503,4844.49649,33.9595359,-118.4171664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
601501,6451462.054,1802074.867,33.94365139,-118.3633462,2147.32141,33.9259591,-118.3540822,3500.631656,33.9586743,-118.3966503,5274.991407,33.9595359,-118.4171664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
601502,6451385.756,1800776.202,33.94008213,-118.3635823,1800.446703,33.9259591,-118.3540822,3688.902354,33.9586743,-118.3966503,5401.237151,33.9595359,-118.4171664,2584.625,2733.433333,2902.011111,549391.6667,611938.3333,678220,0,0,0,0,3,2,2,0,0,5,4,4,0,0,15,0,15,7,35369,0,4,4141,9.5,26,14.578,30,16,29.135,0.189503583
601600,6451296.45,1798854.262,33.93480009,-118.3638538,1335.357024,33.9259591,-118.3540822,4029.358393,33.9586743,-118.3966503,5640.906441,33.9595359,-118.4171664,2432.741667,2589.375,2735.666667,497884.1667,561015.8333,615593.3333,0,1,0,0,4,2,4,0,3,6,4,8,0,6,29,0,29,0,39286,0,6,4460,30,16,29.135,9.5,26,14.578,0.352294287
601700,6455548.36,1798990.903,33.93521704,-118.3498384,1102.613201,33.9259591,-118.3540822,4717.519832,33.9012455,-118.3803682,5284.594198,33.9747784,-118.3182044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
601801,6455380.84,1802055.251,33.94363572,-118.3504258,1996.519743,33.9259591,-118.3540822,4584.972876,33.9586743,-118.3966503,4568.336404,33.9747784,-118.3182044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
601802,6455374.418,1800736.259,33.9400113,-118.3504318,1600.205092,33.9259591,-118.3540822,4746.755985,33.9586743,-118.3966503,4881.970677,33.9747784,-118.3182044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
601900,6458690.87,1801298,33.94158614,-118.3395043,1084.059038,33.9440951,-118.328162,5609.378161,33.9586743,-118.3966503,4185.750122,33.9747784,-118.3182044,2165.733333,2296.133333,2434.955556,391395,435917.5,482814.4444,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33716,0,6,6044,3,7,0,16,25,7.095,0.268990526
602002,6458449.642,1796081.059,33.92724867,-118.3402413,1286.486614,33.9259591,-118.3540822,4703.260599,33.9012455,-118.3803682,5668.809571,33.9747784,-118.3182044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
602003,6458717.181,1798664.356,33.9343496,-118.3393882,1500.617415,33.9440951,-118.328162,5283.096758,33.9012455,-118.3803682,4907.216904,33.9747784,-118.3182044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
